ja,n,jp,s,sc,madm,mev,mabs,nro,nmate,lm,nlm,h,sp
IL,,,,,6.47,,,,,,,"<b>COLEGIUL NAŢIONAL""GRIGORE MOISIL"" URZICENI</b><br/>Real/Liceal/Zi",<b>(107) Ştiinţe ale Naturii</b><br/>Limba română
IL,,,,,5.10,,,,,,,"<b>COLEGIUL NAŢIONAL""GRIGORE MOISIL"" URZICENI</b><br/>Umanist/Liceal/Zi",<b>(108) Ştiinţe Sociale</b><br/>Limba română
IL,,,,,7.35,,,,,,,"<b>LICEUL DE ARTE ""IONEL PERLEA"" SLOBOZIA</b><br/>Umanist/Liceal/Zi",<b>(110) Filologie</b><br/>Limba română
IL,,,,,8.42,,,,,,,"<b>LICEUL DE ARTE ""IONEL PERLEA"" SLOBOZIA</b><br/>Real/Liceal/Zi",<b>(111) Matematică-Informatică</b><br/>Limba română
IL,,,,,6.80,,,,,,,"<b>LICEUL PEDAGOGIC ""MATEI BASARAB"" SLOBOZIA</b><br/>Umanist/Liceal/Zi",<b>(114) Filologie</b><br/>Limba română
IL,,,,,6.87,,,,,,,"<b>LICEUL PEDAGOGIC ""MATEI BASARAB"" SLOBOZIA</b><br/>Real/Liceal/Zi",<b>(115) Matematică-Informatică</b><br/>Limba română
IL,,,,,4.82,,,,,,,"<b>LICEUL TEHNOLOGIC ""AL.IOAN CUZA"" SLOBOZIA</b><br/>Servicii/Liceal/Zi",<b>(117) Comerţ</b><br/>Limba română
IL,,,,,5.62,,,,,,,"<b>LICEUL TEHNOLOGIC ""AL.IOAN CUZA"" SLOBOZIA</b><br/>Servicii/Liceal/Zi",<b>(118) Economic</b><br/>Limba română
IL,,,,,6.27,,,,,,,"<b>LICEUL TEHNOLOGIC ""AL.IOAN CUZA"" SLOBOZIA</b><br/>Real/Liceal/Zi",<b>(119) Matematică-Informatică</b><br/>Limba română
IL,,,,,4.40,,,,,,,"<b>LICEUL TEHNOLOGIC ""AL.IOAN CUZA"" SLOBOZIA</b><br/>Tehnic/Liceal/Zi",<b>(120) Mecanică</b><br/>Limba română
IL,,,,,4.97,,,,,,,"<b>LICEUL TEHNOLOGIC ""AL.IOAN CUZA"" SLOBOZIA</b><br/>Servicii/Liceal/Zi",<b>(121) Turism şi alimentaţie</b><br/>Limba română
IL,,,,,5.42,,,,,,,"<b>LICEUL TEHNOLOGIC ""AL.IOAN CUZA"" SLOBOZIA</b><br/>Real/Liceal/Zi",<b>(122) Ştiinţe ale Naturii</b><br/>Limba română
IL,,,,,3.55,,,,,,,"<b>LICEUL TEHNOLOGIC ""ANGHEL SALIGNY"" FETEŞTI</b><br/>Servicii/Liceal/Zi",<b>(123) Economic</b><br/>Limba română
IL,,,,,2.97,,,,,,,"<b>LICEUL TEHNOLOGIC ""ANGHEL SALIGNY"" FETEŞTI</b><br/>Tehnic/Liceal/Zi",<b>(124) Electric</b><br/>Limba română
IL,,,,,1.85,,,,,,,"<b>LICEUL TEHNOLOGIC ""ANGHEL SALIGNY"" FETEŞTI</b><br/>Tehnic/Liceal/Zi",<b>(125) Electromecanică</b><br/>Limba română
IL,,,,,2.87,,,,,,,"<b>LICEUL TEHNOLOGIC ""ANGHEL SALIGNY"" FETEŞTI</b><br/>Tehnic/Liceal/Zi",<b>(126) Mecanică</b><br/>Limba română
IL,,,,,3.17,,,,,,,"<b>LICEUL TEHNOLOGIC ""MIHAI EMINESCU"" SLOBOZIA.- LICEUL TEH.""AL.IOAN CUZA"" SLOB.</b><br/>Tehnic/Liceal/Zi",<b>(127) Electric</b><br/>Limba română
IL,,,,,3.30,,,,,,,"<b>LICEUL TEHNOLOGIC ""MIHAI EMINESCU"" SLOBOZIA.- LICEUL TEH.""AL.IOAN CUZA"" SLOB.</b><br/>Tehnic/Liceal/Zi",<b>(128) Mecanică</b><br/>Limba română
IL,,,,,4.05,,,,,,,"<b>LICEUL TEHNOLOGIC ""MIHAI EMINESCU"" SLOBOZIA.- LICEUL TEH.""AL.IOAN CUZA"" SLOB.</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(129) Protecţia mediului</b><br/>Limba română
IL,,,,,3.85,,,,,,,"<b>LICEUL TEHNOLOGIC ""SF.ECATERINA"" URZICENI</b><br/>Tehnic/Liceal/Zi","<b>(131) Construcţii, instalaţii şi lucrări publice</b><br/>Limba română"
IL,,,,,5.00,,,,,,,"<b>LICEUL TEHNOLOGIC ""SF.ECATERINA"" URZICENI</b><br/>Servicii/Liceal/Zi",<b>(132) Economic</b><br/>Limba română
IL,,,,,3.32,,,,,,,"<b>LICEUL TEHNOLOGIC ""SF.ECATERINA"" URZICENI</b><br/>Tehnic/Liceal/Zi",<b>(133) Electromecanică</b><br/>Limba română
IL,,,,,2.65,,,,,,,"<b>LICEUL TEHNOLOGIC ""SF.ECATERINA"" URZICENI</b><br/>Tehnic/Liceal/Zi",<b>(134) Electronică automatizări</b><br/>Limba română
IL,,,,,3.72,,,,,,,"<b>LICEUL TEHNOLOGIC ""SF.ECATERINA"" URZICENI</b><br/>Tehnic/Liceal/Zi",<b>(135) Mecanică</b><br/>Limba română
IL,,,,,3.25,,,,,,,"<b>LICEUL TEHNOLOGIC ""ÎNĂLŢAREA DOMNULUI"" SLOBOZIA</b><br/>Servicii/Liceal/Zi",<b>(137) Turism şi alimentaţie</b><br/>Limba română
IL,,,,,3.82,,,,,,,<b>LICEUL TEHNOLOGIC DE INDUSTRIE ALIMENTARĂ FETEŞTI</b><br/>Servicii/Liceal/Zi,<b>(138) Economic</b><br/>Limba română
IL,,,,,3.30,,,,,,,<b>LICEUL TEHNOLOGIC DE INDUSTRIE ALIMENTARĂ FETEŞTI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi,<b>(139) Industrie alimentară</b><br/>Limba română
IL,,,,,2.70,,,,,,,<b>LICEUL TEHNOLOGIC DE INDUSTRIE ALIMENTARĂ FETEŞTI</b><br/>Tehnic/Liceal/Zi,<b>(141) Mecanică</b><br/>Limba română
IL,,,,,3.40,,,,,,,<b>LICEUL TEHNOLOGIC DE INDUSTRIE ALIMENTARĂ FETEŞTI</b><br/>Servicii/Liceal/Zi,<b>(142) Turism şi alimentaţie</b><br/>Limba română
IL,,,,,3.15,,,,,,,<b>LICEUL TEHNOLOGIC FIERBINŢI-TÂRG</b><br/>Servicii/Liceal/Zi,<b>(143) Economic</b><br/>Limba română
IL,,,,,4.65,,,,,,,<b>LICEUL TEHNOLOGIC FIERBINŢI-TÂRG</b><br/>Umanist/Liceal/Zi,<b>(145) Filologie</b><br/>Limba română
IL,,,,,5.90,,,,,,,"<b>LICEUL TEORETIC ""CAROL I"" FETEŞTI</b><br/>Umanist/Liceal/Zi",<b>(146) Filologie</b><br/>Limba română
IL,,,,,7.50,,,,,,,"<b>LICEUL TEORETIC ""CAROL I"" FETEŞTI</b><br/>Real/Liceal/Zi",<b>(147) Matematică-Informatică</b><br/>Limba română
IL,,,,,5.35,,,,,,,"<b>LICEUL TEORETIC ""CAROL I"" FETEŞTI</b><br/>Real/Liceal/Zi",<b>(148) Ştiinţe ale Naturii</b><br/>Limba română
IL,,,,,6.27,,,,,,,"<b>LICEUL TEORETIC ""CAROL I"" FETEŞTI</b><br/>Umanist/Liceal/Zi",<b>(149) Ştiinţe Sociale</b><br/>Limba română
IL,,,,,3.40,,,,,,,"<b>LICEUL TEORETIC ""PAUL GEORGESCU"" ŢĂNDĂREI</b><br/>Real/Liceal/Zi",<b>(150) Matematică-Informatică</b><br/>Limba română
IL,,,,,3.47,,,,,,,"<b>LICEUL TEORETIC ""PAUL GEORGESCU"" ŢĂNDĂREI</b><br/>Real/Liceal/Zi",<b>(151) Ştiinţe ale Naturii</b><br/>Limba română
IL,,,,,5.30,,,,,,,"<b>LICEUL TEORETIC ""PAUL GEORGESCU"" ŢĂNDĂREI</b><br/>Umanist/Liceal/Zi",<b>(152) Ştiinţe Sociale</b><br/>Limba română
IS,,,,,6.05,,,,,,,"<b>COLEGIUL AGRICOL ŞI DE INDUSTRIE ALIMENTARĂ ""VASILE ADAMACHI"", IAŞI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(101) Agricultură</b><br/>Limba română
IS,,,,,6.20,,,,,,,"<b>COLEGIUL AGRICOL ŞI DE INDUSTRIE ALIMENTARĂ ""VASILE ADAMACHI"", IAŞI</b><br/>Servicii/Liceal/Zi",<b>(102) Economic</b><br/>Limba română
IS,,,,,6.35,,,,,,,"<b>COLEGIUL AGRICOL ŞI DE INDUSTRIE ALIMENTARĂ ""VASILE ADAMACHI"", IAŞI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(103) Industrie alimentară</b><br/>Limba română
IS,,,,,6.15,,,,,,,"<b>COLEGIUL AGRICOL ŞI DE INDUSTRIE ALIMENTARĂ ""VASILE ADAMACHI"", IAŞI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(104) Protecţia mediului</b><br/>Limba română
IS,,,,,6.20,,,,,,,"<b>COLEGIUL AGRICOL ŞI DE INDUSTRIE ALIMENTARĂ ""VASILE ADAMACHI"", IAŞI</b><br/>Servicii/Liceal/Zi",<b>(105) Turism şi alimentaţie</b><br/>Limba română
IS,,,,,7.15,,,,,,,"<b>COLEGIUL ECONOMIC ""VIRGIL MADGEARU"", IAŞI</b><br/>Servicii/Liceal/Zi",<b>(106) Comerţ</b><br/>Limba română
IS,,,,,7.27,,,,,,,"<b>COLEGIUL ECONOMIC ""VIRGIL MADGEARU"", IAŞI</b><br/>Servicii/Liceal/Zi",<b>(107) Economic</b><br/>Limba română
IS,,,,,7.55,,,,,,,"<b>COLEGIUL ECONOMIC ""VIRGIL MADGEARU"", IAŞI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(108) Industrie alimentară</b><br/>Limba română
IS,,,,,7.27,,,,,,,"<b>COLEGIUL ECONOMIC ""VIRGIL MADGEARU"", IAŞI</b><br/>Servicii/Liceal/Zi",<b>(109) Turism şi alimentaţie</b><br/>Limba română
IS,,,,,8.10,,,,,,,"<b>COLEGIUL ECONOMIC ADMINISTRATIV, IAŞI</b><br/>Servicii/Liceal/Zi",<b>(110) Comerţ</b><br/>Limba română
IS,,,,,7.67,,,,,,,"<b>COLEGIUL ECONOMIC ADMINISTRATIV, IAŞI</b><br/>Servicii/Liceal/Zi",<b>(111) Economic</b><br/>Limba română
IS,,,,,9.02,,,,,,,"<b>COLEGIUL NAŢIONAL ""COSTACHE NEGRUZZI"", IAŞI</b><br/>Umanist/Liceal/Zi",<b>(112) Filologie</b><br/>Limba română
IS,,,,,9.27,,,,,,,"<b>COLEGIUL NAŢIONAL ""COSTACHE NEGRUZZI"", IAŞI</b><br/>Real/Liceal/Zi",<b>(113) Matematică-Informatică</b><br/>Limba română
IS,,,,,9.37,,,,,,,"<b>COLEGIUL NAŢIONAL ""COSTACHE NEGRUZZI"", IAŞI</b><br/>Real/Liceal/Zi",<b>(114) Ştiinţe ale Naturii</b><br/>Limba română
IS,,,,,9.00,,,,,,,"<b>COLEGIUL NAȚIONAL ""EMIL RACOVIŢĂ"", IAŞI</b><br/>Umanist/Liceal/Zi",<b>(115) Filologie</b><br/>Limba română
IS,,,,,9.42,,,,,,,"<b>COLEGIUL NAȚIONAL ""EMIL RACOVIŢĂ"", IAŞI</b><br/>Real/Liceal/Zi",<b>(116) Matematică-Informatică</b><br/>Limba română
IS,,,,,9.45,,,,,,,"<b>COLEGIUL NAȚIONAL ""EMIL RACOVIŢĂ"", IAŞI</b><br/>Real/Liceal/Zi",<b>(117) Ştiinţe ale Naturii</b><br/>Limba română
IS,,,,,8.67,,,,,,,"<b>COLEGIUL NAȚIONAL ""GARABET IBRĂILEANU"", IAȘI</b><br/>Umanist/Liceal/Zi",<b>(118) Filologie</b><br/>Limba română
IS,,,,,8.85,,,,,,,"<b>COLEGIUL NAȚIONAL ""GARABET IBRĂILEANU"", IAȘI</b><br/>Real/Liceal/Zi",<b>(119) Matematică-Informatică</b><br/>Limba română
IS,,,,,8.80,,,,,,,"<b>COLEGIUL NAȚIONAL ""GARABET IBRĂILEANU"", IAȘI</b><br/>Real/Liceal/Zi",<b>(120) Ştiinţe ale Naturii</b><br/>Limba română
IS,,,,,8.40,,,,,,,"<b>COLEGIUL NAȚIONAL ""GARABET IBRĂILEANU"", IAȘI</b><br/>Umanist/Liceal/Zi",<b>(121) Ştiinţe Sociale</b><br/>Limba română
IS,,,,,8.90,,,,,,,"<b>COLEGIUL NAȚIONAL ""MIHAI EMINESCU"", IAŞI</b><br/>Umanist/Liceal/Zi",<b>(122) Filologie</b><br/>Limba română
IS,,,,,9.02,,,,,,,"<b>COLEGIUL NAȚIONAL ""MIHAI EMINESCU"", IAŞI</b><br/>Umanist/Liceal/Zi",<b>(123) Filologie</b><br/>Limba română
IS,,,,,8.05,,,,,,,"<b>COLEGIUL NAȚIONAL ""MIHAI EMINESCU"", IAŞI</b><br/>Umanist/Liceal/Zi",<b>(124) Filologie</b><br/>Limba română
IS,,,,,8.92,,,,,,,"<b>COLEGIUL NAȚIONAL ""MIHAI EMINESCU"", IAŞI</b><br/>Real/Liceal/Zi",<b>(125) Matematică-Informatică</b><br/>Limba română
IS,,,,,9.17,,,,,,,"<b>COLEGIUL NAȚIONAL ""MIHAI EMINESCU"", IAŞI</b><br/>Real/Liceal/Zi",<b>(126) Matematică-Informatică</b><br/>Limba română
IS,,,,,8.72,,,,,,,"<b>COLEGIUL NAȚIONAL ""MIHAI EMINESCU"", IAŞI</b><br/>Real/Liceal/Zi",<b>(127) Matematică-Informatică</b><br/>Limba română
IS,,,,,9.27,,,,,,,"<b>COLEGIUL NAȚIONAL ""MIHAI EMINESCU"", IAŞI</b><br/>Real/Liceal/Zi",<b>(128) Ştiinţe ale Naturii</b><br/>Limba română
IS,,,,,6.67,,,,,,,"<b>COLEGIUL NAȚIONAL ""MIHAIL SADOVEANU"", PAŞCANI</b><br/>Umanist/Liceal/Zi",<b>(129) Filologie</b><br/>Limba română
IS,,,,,6.57,,,,,,,"<b>COLEGIUL NAȚIONAL ""MIHAIL SADOVEANU"", PAŞCANI</b><br/>Real/Liceal/Zi",<b>(130) Matematică-Informatică</b><br/>Limba română
IS,,,,,7.30,,,,,,,"<b>COLEGIUL NAȚIONAL ""MIHAIL SADOVEANU"", PAŞCANI</b><br/>Real/Liceal/Zi",<b>(131) Ştiinţe ale Naturii</b><br/>Limba română
IS,,,,,6.60,,,,,,,"<b>COLEGIUL NAȚIONAL ""MIHAIL SADOVEANU"", PAŞCANI</b><br/>Umanist/Liceal/Zi",<b>(132) Ştiinţe Sociale</b><br/>Limba română
IS,,,,,8.82,,,,,,,"<b>COLEGIUL NAȚIONAL ""VASILE ALECSANDRI"", IAŞI</b><br/>Umanist/Liceal/Zi",<b>(133) Filologie</b><br/>Limba română
IS,,,,,8.02,,,,,,,"<b>COLEGIUL NAȚIONAL ""VASILE ALECSANDRI"", IAŞI</b><br/>Umanist/Liceal/Zi",<b>(134) Filologie</b><br/>Limba română
IS,,,,,8.52,,,,,,,"<b>COLEGIUL NAȚIONAL ""VASILE ALECSANDRI"", IAŞI</b><br/>Umanist/Liceal/Zi",<b>(135) Filologie</b><br/>Limba română
IS,,,,,9.17,,,,,,,"<b>COLEGIUL NAȚIONAL ""VASILE ALECSANDRI"", IAŞI</b><br/>Real/Liceal/Zi",<b>(136) Matematică-Informatică</b><br/>Limba română
IS,,,,,9.05,,,,,,,"<b>COLEGIUL NAȚIONAL ""VASILE ALECSANDRI"", IAŞI</b><br/>Real/Liceal/Zi",<b>(137) Ştiinţe ale Naturii</b><br/>Limba română
IS,,,,,5.50,,,,,,,"<b>COLEGIUL NAȚIONAL ""ȘTEFAN CEL MARE"", HÂRLĂU</b><br/>Umanist/Liceal/Zi",<b>(138) Filologie</b><br/>Limba română
IS,,,,,8.02,,,,,,,"<b>COLEGIUL NAȚIONAL ""ȘTEFAN CEL MARE"", HÂRLĂU</b><br/>Real/Liceal/Zi",<b>(139) Matematică-Informatică</b><br/>Limba română
IS,,,,,5.80,,,,,,,"<b>COLEGIUL NAȚIONAL ""ȘTEFAN CEL MARE"", HÂRLĂU</b><br/>Real/Liceal/Zi",<b>(140) Ştiinţe ale Naturii</b><br/>Limba română
IS,,,,,5.50,,,,,,,"<b>COLEGIUL NAȚIONAL ""ȘTEFAN CEL MARE"", HÂRLĂU</b><br/>Umanist/Liceal/Zi",<b>(141) Ştiinţe Sociale</b><br/>Limba română
IS,,,,,9.22,,,,,,,"<b>COLEGIUL NAȚIONAL, IAŞI</b><br/>Umanist/Liceal/Zi",<b>(150) Filologie</b><br/>Limba română
IS,,,,,9.47,,,,,,,"<b>COLEGIUL NAȚIONAL, IAŞI</b><br/>Real/Liceal/Zi",<b>(151) Matematică-Informatică</b><br/>Limba română
IS,,,,,9.50,,,,,,,"<b>COLEGIUL NAȚIONAL, IAŞI</b><br/>Real/Liceal/Zi",<b>(152) Ştiinţe ale Naturii</b><br/>Limba română
IS,,,,,6.20,,,,,,,"<b>COLEGIUL TEHNIC ""GHEORGHE ASACHI"", IAŞI</b><br/>Tehnic/Liceal/Zi","<b>(154) Construcţii, instalaţii şi lucrări publice</b><br/>Limba română"
IS,,,,,6.87,,,,,,,"<b>COLEGIUL TEHNIC ""GHEORGHE ASACHI"", IAŞI</b><br/>Tehnic/Liceal/Zi",<b>(155) Fabricarea produselor din lemn</b><br/>Limba română
IS,,,,,7.22,,,,,,,"<b>COLEGIUL TEHNIC ""GHEORGHE ASACHI"", IAŞI</b><br/>Tehnic/Liceal/Zi",<b>(156) Mecanică</b><br/>Limba română
IS,,,,,6.95,,,,,,,"<b>COLEGIUL TEHNIC ""GHEORGHE ASACHI"", IAŞI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(157) Protecţia mediului</b><br/>Limba română
IS,,,,,2.45,,,,,,,"<b>COLEGIUL TEHNIC ""HARALAMB VASILIU"", PODU ILOAIEI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(158) Agricultură</b><br/>Limba română
IS,,,,,5.42,,,,,,,"<b>COLEGIUL TEHNIC ""HARALAMB VASILIU"", PODU ILOAIEI</b><br/>Servicii/Liceal/Zi",<b>(159) Economic</b><br/>Limba română
IS,,,,,4.37,,,,,,,"<b>COLEGIUL TEHNIC ""HARALAMB VASILIU"", PODU ILOAIEI</b><br/>Tehnic/Liceal/Zi",<b>(160) Electronică automatizări</b><br/>Limba română
IS,,,,,5.20,,,,,,,"<b>COLEGIUL TEHNIC ""IOAN C. ŞTEFĂNESCU"", IAŞI</b><br/>Tehnic/Liceal/Zi",<b>(161) Electronică automatizări</b><br/>Limba română
IS,,,,,5.22,,,,,,,"<b>COLEGIUL TEHNIC ""IOAN C. ŞTEFĂNESCU"", IAŞI</b><br/>Servicii/Liceal/Zi",<b>(162) Estetica şi igiena corpului omenesc</b><br/>Limba română
IS,,,,,5.12,,,,,,,"<b>COLEGIUL TEHNIC ""IOAN C. ŞTEFĂNESCU"", IAŞI</b><br/>Tehnic/Liceal/Zi",<b>(163) Industrie textilă şi pielărie</b><br/>Limba română
IS,,,,,4.87,,,,,,,"<b>COLEGIUL TEHNIC ""IOAN C. ŞTEFĂNESCU"", IAŞI</b><br/>Servicii/Liceal/Zi",<b>(165) Turism şi alimentaţie</b><br/>Limba română
IS,,,,,5.37,,,,,,,"<b>COLEGIUL TEHNIC ""ION HOLBAN"", IAȘI</b><br/>Servicii/Liceal/Zi",<b>(166) Estetica şi igiena corpului omenesc</b><br/>Limba română
IS,,,,,5.37,,,,,,,"<b>COLEGIUL TEHNIC ""ION HOLBAN"", IAȘI</b><br/>Servicii/Liceal/Zi",<b>(167) Turism şi alimentaţie</b><br/>Limba română
IS,,,,,4.57,,,,,,,"<b>COLEGIUL TEHNIC ""MIHAIL STURDZA"", IAŞI</b><br/>Tehnic/Liceal/Zi",<b>(168) Electric</b><br/>Limba română
IS,,,,,4.52,,,,,,,"<b>COLEGIUL TEHNIC ""MIHAIL STURDZA"", IAŞI</b><br/>Tehnic/Liceal/Zi",<b>(169) Electromecanică</b><br/>Limba română
IS,,,,,3.67,,,,,,,"<b>COLEGIUL TEHNIC ""MIHAIL STURDZA"", IAŞI</b><br/>Tehnic/Liceal/Zi",<b>(170) Electronică automatizări</b><br/>Limba română
IS,,,,,3.95,,,,,,,"<b>COLEGIUL TEHNIC ""MIHAIL STURDZA"", IAŞI</b><br/>Tehnic/Liceal/Zi",<b>(171) Mecanică</b><br/>Limba română
IS,,,,,5.65,,,,,,,"<b>COLEGIUL TEHNIC DE CĂI FERATE ""UNIREA"", PAŞCANI</b><br/>Servicii/Liceal/Zi",<b>(172) Economic</b><br/>Limba română
IS,,,,,5.57,,,,,,,"<b>COLEGIUL TEHNIC DE CĂI FERATE ""UNIREA"", PAŞCANI</b><br/>Tehnic/Liceal/Zi",<b>(173) Electric</b><br/>Limba română
IS,,,,,5.72,,,,,,,"<b>COLEGIUL TEHNIC DE CĂI FERATE ""UNIREA"", PAŞCANI</b><br/>Tehnic/Liceal/Zi",<b>(174) Mecanică</b><br/>Limba română
IS,,,,,7.87,,,,,,,"<b>LICEUL ""PROFESOR MIHAI DUMITRIU"", VALEA LUPULUI</b><br/>Real/Liceal/Zi",<b>(175) Matematică-Informatică</b><br/>Limba română
IS,,,,,5.17,,,,,,,"<b>LICEUL TEHNOLOGIC ""DIMITRIE LEONIDA"", IAŞI</b><br/>Tehnic/Liceal/Zi",<b>(177) Electric</b><br/>Limba română
IS,,,,,5.05,,,,,,,"<b>LICEUL TEHNOLOGIC ""DIMITRIE LEONIDA"", IAŞI</b><br/>Tehnic/Liceal/Zi",<b>(178) Electromecanică</b><br/>Limba română
IS,,,,,4.70,,,,,,,"<b>LICEUL TEHNOLOGIC ""DIMITRIE LEONIDA"", IAŞI</b><br/>Tehnic/Liceal/Zi",<b>(179) Mecanică</b><br/>Limba română
IS,,,,,4.15,,,,,,,"<b>LICEUL TEHNOLOGIC ""MIHAI BUSUIOC"", PAŞCANI</b><br/>Tehnic/Liceal/Zi",<b>(180) Electromecanică</b><br/>Limba română
IS,,,,,4.32,,,,,,,"<b>LICEUL TEHNOLOGIC ""MIHAI BUSUIOC"", PAŞCANI</b><br/>Tehnic/Liceal/Zi",<b>(181) Electronică automatizări</b><br/>Limba română
IS,,,,,4.72,,,,,,,"<b>LICEUL TEHNOLOGIC ""MIHAI BUSUIOC"", PAŞCANI</b><br/>Tehnic/Liceal/Zi",<b>(182) Mecanică</b><br/>Limba română
IS,,,,,4.65,,,,,,,"<b>LICEUL TEHNOLOGIC ""PETRE P.CARP"", ȚIBĂNEȘTI</b><br/>Tehnic/Liceal/Zi",<b>(183) Electronică automatizări</b><br/>Limba română
IS,,,,,5.60,,,,,,,"<b>LICEUL TEHNOLOGIC ""PETRU PONI"", IAȘI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(184) Chimie industrială</b><br/>Limba română
IS,,,,,5.30,,,,,,,"<b>LICEUL TEHNOLOGIC ""PETRU PONI"", IAȘI</b><br/>Tehnic/Liceal/Zi",<b>(185) Fabricarea produselor din lemn</b><br/>Limba română
IS,,,,,5.70,,,,,,,"<b>LICEUL TEHNOLOGIC ""PETRU PONI"", IAȘI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(186) Industrie alimentară</b><br/>Limba română
IS,,,,,5.47,,,,,,,"<b>LICEUL TEHNOLOGIC ""PETRU PONI"", IAȘI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(188) Protecţia mediului</b><br/>Limba română
IS,,,,,3.02,,,,,,,"<b>LICEUL TEHNOLOGIC ""PETRU RAREȘ"", TÂRGU FRUMOS</b><br/>Tehnic/Liceal/Zi",<b>(189) Mecanică</b><br/>Limba română
IS,,,,,3.95,,,,,,,"<b>LICEUL TEHNOLOGIC ""VICTOR MIHĂILESCU CRAIU"", BELCEŞTI</b><br/>Servicii/Liceal/Zi",<b>(190) Economic</b><br/>Limba română
IS,,,,,3.12,,,,,,,"<b>LICEUL TEHNOLOGIC AGRICOL ""OLGA STURDZA"", MIROSLAVA</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(191) Agricultură</b><br/>Limba română
IS,,,,,4.05,,,,,,,"<b>LICEUL TEHNOLOGIC AGRICOL ""OLGA STURDZA"", MIROSLAVA</b><br/>Servicii/Liceal/Zi",<b>(192) Economic</b><br/>Limba română
IS,,,,,3.22,,,,,,,"<b>LICEUL TEHNOLOGIC AGRICOL ""OLGA STURDZA"", MIROSLAVA</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(193) Industrie alimentară</b><br/>Limba română
IS,,,,,3.60,,,,,,,"<b>LICEUL TEHNOLOGIC AGRICOL ""OLGA STURDZA"", MIROSLAVA</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(194) Protecţia mediului</b><br/>Limba română
IS,,,,,3.47,,,,,,,"<b>LICEUL TEHNOLOGIC DE ELECTRONICĂ ŞI TELECOMUNICAŢII ""GHEORGHE MÂRZESCU"", IAŞI</b><br/>Tehnic/Liceal/Zi",<b>(195) Electronică automatizări</b><br/>Limba română
IS,,,,,3.42,,,,,,,"<b>LICEUL TEHNOLOGIC DE ELECTRONICĂ ŞI TELECOMUNICAŢII ""GHEORGHE MÂRZESCU"", IAŞI</b><br/>Tehnic/Liceal/Zi",<b>(196) Producţie media</b><br/>Limba română
IS,,,,,4.55,,,,,,,"<b>LICEUL TEHNOLOGIC DE MECATRONICĂ ȘI AUTOMATIZĂRI, IAȘI</b><br/>Servicii/Liceal/Zi",<b>(197) Estetica şi igiena corpului omenesc</b><br/>Limba română
IS,,,,,2.95,,,,,,,"<b>LICEUL TEHNOLOGIC DE MECATRONICĂ ȘI AUTOMATIZĂRI, IAȘI</b><br/>Tehnic/Liceal/Zi",<b>(198) Mecanică</b><br/>Limba română
IS,,,,,4.70,,,,,,,"<b>LICEUL TEHNOLOGIC DE TRANSPORTURI ȘI DE CONSTRUCȚII, IAŞI</b><br/>Tehnic/Liceal/Zi","<b>(199) Construcţii, instalaţii şi lucrări publice</b><br/>Limba română"
IS,,,,,2.50,,,,,,,"<b>LICEUL TEHNOLOGIC DE TRANSPORTURI ȘI DE CONSTRUCȚII, IAŞI</b><br/>Tehnic/Liceal/Zi",<b>(200) Electric</b><br/>Limba română
IS,,,,,3.10,,,,,,,"<b>LICEUL TEHNOLOGIC DE TRANSPORTURI ȘI DE CONSTRUCȚII, IAŞI</b><br/>Tehnic/Liceal/Zi",<b>(201) Electromecanică</b><br/>Limba română
IS,,,,,2.70,,,,,,,"<b>LICEUL TEHNOLOGIC DE TRANSPORTURI ȘI DE CONSTRUCȚII, IAŞI</b><br/>Tehnic/Liceal/Zi",<b>(203) Mecanică</b><br/>Limba română
IS,,,,,4.47,,,,,,,"<b>LICEUL TEHNOLOGIC ECONOMIC ""NICOLAE IORGA"", PAŞCANI</b><br/>Servicii/Liceal/Zi",<b>(204) Turism şi alimentaţie</b><br/>Limba română
IS,,,,,6.67,,,,,,,"<b>LICEUL TEHNOLOGIC ECONOMIC DE TURISM, IAŞI</b><br/>Servicii/Liceal/Zi",<b>(205) Comerţ</b><br/>Limba română
IS,,,,,6.87,,,,,,,"<b>LICEUL TEHNOLOGIC ECONOMIC DE TURISM, IAŞI</b><br/>Servicii/Liceal/Zi",<b>(206) Economic</b><br/>Limba română
IS,,,,,6.57,,,,,,,"<b>LICEUL TEHNOLOGIC ECONOMIC DE TURISM, IAŞI</b><br/>Servicii/Liceal/Zi",<b>(207) Turism şi alimentaţie</b><br/>Limba română
